"","ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
"2867",1208,"PGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
"2868",1208,"PGRD","M","Semester 1 2018","HASS","Thursday","8:30-9:00","16:00-16:30"
"2869",1208,"PGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
"2870",1211,"UGRD","F","Semester 1 2018","SCI","Friday","8:30-9:00","16:00-16:30"
"2871",1211,"UGRD","F","Semester 1 2018","SCI","Monday","8:30-9:00","16:00-16:30"
"2872",1211,"UGRD","F","Semester 1 2018","SCI","Tuesday","8:00-8:30","15:30-16:00"
"2873",1211,"UGRD","F","Semester 1 2018","SCI","Wednesday","8:30-9:00","16:30-17:00"
"2874",1212,"UGRD","M","Semester 1 2018","SCI","Friday","8:00-8:30","15:30-16:00"
"2875",1212,"UGRD","M","Semester 1 2018","SCI","Monday","9:00-9:30","15:30-16:00"
"2876",1212,"UGRD","M","Semester 1 2018","SCI","Saturday","9:30-10:00","16:00-16:30"
"2877",1212,"UGRD","M","Semester 1 2018","SCI","Sunday","8:30-9:00","15:00-15:30"
"2878",1212,"UGRD","M","Semester 1 2018","SCI","Thursday","8:00-8:30","15:30-16:00"
"2879",1212,"UGRD","M","Semester 1 2018","SCI","Tuesday","8:30-9:00","16:30-17:00"
"2880",1212,"UGRD","M","Semester 1 2018","SCI","Wednesday","8:00-8:30","15:30-16:00"
"2881",1213,"UGRD","F","Semester 1 2018","HASS","Friday","8:30-9:00","16:30-17:00"
"2882",1213,"UGRD","F","Semester 1 2018","HASS","Monday","9:00-9:30","15:30-16:00"
"2883",1213,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
"2884",1213,"UGRD","F","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
"2885",1215,"UGRD","F","Semester 1 2018","HASS","Friday","8:30-9:00","15:30-16:00"
"2886",1215,"UGRD","F","Semester 1 2018","HASS","Monday","8:30-9:00","15:30-16:00"
"2887",1215,"UGRD","F","Semester 1 2018","HASS","Thursday","8:30-9:00","17:00-17:30"
"2888",1215,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:30-9:00","17:00-17:30"
"2889",1215,"UGRD","F","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:30-17:00"
"2890",1216,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"2891",1216,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","15:00-15:30"
"2892",1216,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"2893",1218,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
"2894",1218,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","16:00-16:30"
"2895",1218,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","17:00-17:30"
"2896",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","9:00-9:30","15:30-16:00"
"2897",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
"2898",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Saturday","8:30-9:00","16:00-16:30"
"2899",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:00-15:30"
"2900",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:30-10:00","16:30-17:00"
"2901",1220,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:00-9:30","15:30-16:00"
"2902",1222,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","9:00-9:30","16:00-16:30"
"2903",1222,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:30-16:00"
"2904",1222,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:30-17:00"
"2905",1222,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:30-17:00"
"2906",1222,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"2907",1223,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","15:00-15:30"
"2908",1223,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:00-16:30"
"2909",1223,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","7:00-7:30","16:00-16:30"
"2910",1223,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","15:30-16:00"
"2911",1223,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","15:00-15:30"
"2912",1225,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","15:30-16:00"
"2913",1225,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","9:00-9:30","15:30-16:00"
"2914",1225,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:00-8:30","15:30-16:00"
"2915",1225,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:00-8:30","16:30-17:00"
"2916",1225,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","7:30-8:00","16:00-16:30"
"2917",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","8:00-8:30","16:00-16:30"
"2918",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","8:30-9:00","15:30-16:00"
"2919",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Saturday","8:30-9:00","16:30-17:00"
"2920",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","8:30-9:00","17:30-18:00"
"2921",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:00-8:30","15:00-15:30"
"2922",1226,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","8:00-8:30","15:00-15:30"
"2923",1229,"UGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","15:30-16:00"
"2924",1229,"UGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:30-9:00","15:30-16:00"
"2925",1229,"UGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","17:30-18:00"
"2926",1229,"UGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","16:00-16:30"
"2927",1229,"UGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","7:00-7:30","15:30-16:00"
"2928",1230,"UGRD","M","Semester 1 Canberra 2020","SCI","Friday","9:30-10:00","16:30-17:00"
"2929",1230,"UGRD","M","Semester 1 Canberra 2020","SCI","Monday","8:00-8:30","16:00-16:30"
"2930",1230,"UGRD","M","Semester 1 Canberra 2020","SCI","Thursday","9:00-9:30","16:00-16:30"
"2931",1230,"UGRD","M","Semester 1 Canberra 2020","SCI","Tuesday","8:30-9:00","15:00-15:30"
"2932",1230,"UGRD","M","Semester 1 Canberra 2020","SCI","Wednesday","8:30-9:00","15:30-16:00"
"2933",1232,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","17:00-17:30"
"2934",1232,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","16:30-17:00"
"2935",1233,"UGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
"2936",1233,"UGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"2937",1233,"UGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","15:00-15:30"
"2938",1233,"UGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","17:30-18:00"
"2939",1233,"UGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"2940",1235,"PGRD","F","Semester 2 Canberra 2019","BUS","Monday","9:00-9:30","16:30-17:00"
"2941",1235,"PGRD","F","Semester 2 Canberra 2019","BUS","Thursday","8:00-8:30","16:00-16:30"
"2942",1235,"PGRD","F","Semester 2 Canberra 2019","BUS","Wednesday","8:00-8:30","15:00-15:30"
"2943",1236,"PGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","15:00-15:30"
"2944",1236,"PGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","15:30-16:00"
"2945",1236,"PGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:00-16:30"
"2946",1236,"PGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","17:30-18:00"
"2947",1238,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:00-15:30"
"2948",1238,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","16:00-16:30"
"2949",1238,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"2950",1239,"PGRD","F","Semester 1 Canberra 2020","BUS","Friday","7:00-7:30","17:00-17:30"
"2951",1239,"PGRD","F","Semester 1 Canberra 2020","BUS","Monday","7:00-7:30","15:30-16:00"
"2952",1240,"PGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
"2953",1240,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
"2954",1240,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"2955",1240,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"2956",1241,"PGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:00-8:30","16:00-16:30"
"2957",1241,"PGRD","M","Semester 1 Canberra 2019","HASS","Thursday","8:30-9:00","16:00-16:30"
"2958",1241,"PGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","8:30-9:00","16:30-17:00"
"2959",1241,"PGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:30-17:00"
"2960",1242,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"2961",1242,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:00-16:30"
"2962",1242,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:30-17:00"
"2963",1242,"PGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","16:00-16:30"
"2964",1246,"PGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:30-17:00"
"2965",1247,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"2966",1247,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:00-16:30"
"2967",1248,"PGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"2968",1248,"PGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:30-17:00"
"2969",1248,"PGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","16:30-17:00"
"2970",1248,"PGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","16:00-16:30"
"2971",1249,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"2972",1249,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","9:00-9:30","15:00-15:30"
"2973",1249,"PGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","17:30-18:00"
"2974",1249,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
"2975",1249,"PGRD","M","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","15:30-16:00"
"2976",1252,"PGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:00-8:30","16:30-17:00"
"2977",1252,"PGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
"2978",1252,"PGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:30-17:00"
"2979",1258,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","17:30-18:00"
"2980",1258,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","15:00-15:30"
"2981",1258,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:30-17:00"
"2982",1258,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","17:30-18:00"
"2983",1259,"PGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:00-8:30","17:00-17:30"
"2984",1259,"PGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","17:30-18:00"
"2985",1259,"PGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","7:30-8:00","15:30-16:00"
"2986",1259,"PGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:30-9:00","16:00-16:30"
"2987",1260,"UGRD","F","Term 3 2019","SEIT","Friday","9:00-9:30","16:00-16:30"
"2988",1260,"UGRD","F","Term 3 2019","SEIT","Monday","8:00-8:30","16:00-16:30"
"2989",1260,"UGRD","F","Term 3 2019","SEIT","Saturday","8:00-8:30","16:30-17:00"
"2990",1260,"UGRD","F","Term 3 2019","SEIT","Thursday","8:00-8:30","15:30-16:00"
"2991",1260,"UGRD","F","Term 3 2019","SEIT","Tuesday","8:30-9:00","16:00-16:30"
"2992",1260,"UGRD","F","Term 3 2019","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"2993",1262,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"2994",1262,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:30-17:00"
"2995",1263,"PGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:30-9:00","15:00-15:30"
"2996",1263,"PGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","17:00-17:30"
"2997",1263,"PGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:00-8:30","16:00-16:30"
"2998",1265,"PGRD","M","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","15:30-16:00"
"2999",1265,"PGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","9:00-9:30","16:00-16:30"
"3000",1265,"PGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:30-9:00","16:00-16:30"
"3001",1267,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"3002",1267,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:00-16:30"
"3003",1268,"PGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"3004",1268,"PGRD","F","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:00-16:30"
"3005",1268,"PGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","16:00-16:30"
"3006",1268,"PGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3007",1269,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
"3008",1269,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
"3009",1270,"PGRD","M","Semester 1 Canberra 2020","HASS","Monday","8:00-8:30","16:30-17:00"
"3010",1270,"PGRD","M","Semester 1 Canberra 2020","HASS","Thursday","8:30-9:00","15:30-16:00"
"3011",1270,"PGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","7:00-7:30","16:00-16:30"
"3012",1270,"PGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:00-16:30"
"3013",1273,"PGRD","F","Semester 1 Canberra 2019","BUS","Wednesday","8:30-9:00","16:30-17:00"
"3014",1274,"PGRD","M","Semester 1 Canberra 2019","HASS","Friday","8:30-9:00","15:30-16:00"
"3015",1274,"PGRD","M","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","16:00-16:30"
"3016",1277,"PGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:00-8:30","16:00-16:30"
"3017",1277,"PGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","8:30-9:00","17:00-17:30"
"3018",1279,"PGRD","M","Semester 1 Canberra 2019","BUS","Friday","8:00-8:30","16:00-16:30"
"3019",1279,"PGRD","M","Semester 1 Canberra 2019","BUS","Monday","9:00-9:30","15:00-15:30"
"3020",1279,"PGRD","M","Semester 1 Canberra 2019","BUS","Tuesday","8:00-8:30","16:30-17:00"
"3021",1279,"PGRD","M","Semester 1 Canberra 2019","BUS","Wednesday","8:00-8:30","15:30-16:00"
"3022",1281,"PGRD","M","Semester 1 Canberra 2019","BUS","Friday","8:00-8:30","16:00-16:30"
"3023",1281,"PGRD","M","Semester 1 Canberra 2019","BUS","Tuesday","8:30-9:00","15:30-16:00"
"3024",1281,"PGRD","M","Semester 1 Canberra 2019","BUS","Wednesday","8:30-9:00","15:30-16:00"
"3025",1284,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","15:30-16:00"
"3026",1284,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","15:30-16:00"
"3027",1284,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3028",1284,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:00-8:30","16:00-16:30"
"3029",1285,"PGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:00-16:30"
"3030",1286,"PGRD","F","Semester 1 Canberra 2019","BUS","Friday","8:00-8:30","15:30-16:00"
"3031",1286,"PGRD","F","Semester 1 Canberra 2019","BUS","Thursday","8:00-8:30","15:30-16:00"
"3032",1286,"PGRD","F","Semester 1 Canberra 2019","BUS","Tuesday","8:00-8:30","15:00-15:30"
"3033",1286,"PGRD","F","Semester 1 Canberra 2019","BUS","Wednesday","8:30-9:00","16:00-16:30"
"3034",1287,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:00-8:30","16:30-17:00"
"3035",1287,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","15:30-16:00"
"3036",1287,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","15:00-15:30"
"3037",1289,"PGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","16:00-16:30"
"3038",1289,"PGRD","M","Semester 1 Canberra 2020","HASS","Thursday","9:00-9:30","16:30-17:00"
"3039",1289,"PGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","15:30-16:00"
"3040",1290,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:00-16:30"
"3041",1290,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3042",1290,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"3043",1291,"PGRD","F","Semester 1 Canberra 2019","HASS","Friday","8:30-9:00","16:00-16:30"
"3044",1291,"PGRD","F","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","16:30-17:00"
"3045",1291,"PGRD","F","Semester 1 Canberra 2019","HASS","Tuesday","8:00-8:30","15:30-16:00"
"3046",1291,"PGRD","F","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:00-16:30"
"3047",1292,"PGRD","F","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","15:30-16:00"
"3048",1292,"PGRD","F","Semester 1 Canberra 2019","HASS","Wednesday","8:30-9:00","16:30-17:00"
"3049",1295,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
"3050",1295,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:30-9:00","16:00-16:30"
"3051",1296,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
"3052",1296,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","16:30-17:00"
"3053",1296,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:00-8:30","17:30-18:00"
"3054",1296,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","16:00-16:30"
"3055",1297,"PGRD","F","Semester 1 Canberra 2020","BUS","Friday","8:00-8:30","16:00-16:30"
"3056",1297,"PGRD","F","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","16:00-16:30"
"3057",1297,"PGRD","F","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
"3058",1297,"PGRD","F","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","16:30-17:00"
"3059",1297,"PGRD","F","Semester 1 Canberra 2020","BUS","Wednesday","8:30-9:00","16:00-16:30"
"3060",1300,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","9:00-9:30","17:00-17:30"
"3061",1301,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:30-17:00"
"3062",1301,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:00-8:30","15:30-16:00"
"3063",1301,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:30-9:00","16:00-16:30"
"3064",1302,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:30-17:00"
"3065",1302,"PGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","16:00-16:30"
"3066",1302,"PGRD","M","Semester 1 Canberra 2020","BUS","Tuesday","8:00-8:30","15:30-16:00"
"3067",1303,"PGRD","M","Semester 2 Canberra 2019","BUS","Monday","8:30-9:00","15:30-16:00"
"3068",1303,"PGRD","M","Semester 2 Canberra 2019","BUS","Thursday","8:00-8:30","15:30-16:00"
"3069",1303,"PGRD","M","Semester 2 Canberra 2019","BUS","Tuesday","8:30-9:00","16:00-16:30"
"3070",1304,"PGRD","M","Semester 2 Canberra 2019","HASS","Friday","8:00-8:30","16:00-16:30"
"3071",1304,"PGRD","M","Semester 2 Canberra 2019","HASS","Thursday","8:00-8:30","15:00-15:30"
"3072",1304,"PGRD","M","Semester 2 Canberra 2019","HASS","Tuesday","8:00-8:30","16:30-17:00"
"3073",1304,"PGRD","M","Semester 2 Canberra 2019","HASS","Wednesday","9:30-10:00","17:30-18:00"
"3074",1305,"PGRD","M","Semester 1 Canberra 2019","BUS","Friday","9:00-9:30","15:30-16:00"
"3075",1305,"PGRD","M","Semester 1 Canberra 2019","BUS","Monday","8:30-9:00","16:00-16:30"
"3076",1305,"PGRD","M","Semester 1 Canberra 2019","BUS","Thursday","8:00-8:30","15:30-16:00"
"3077",1305,"PGRD","M","Semester 1 Canberra 2019","BUS","Wednesday","8:30-9:00","16:00-16:30"
"3078",1306,"PGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:30-9:00","17:00-17:30"
"3079",1306,"PGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:00-8:30","15:30-16:00"
"3080",1306,"PGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
"3081",1306,"PGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","16:30-17:00"
"3082",1306,"PGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3083",1307,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","17:00-17:30"
"3084",1307,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:30-9:00","16:30-17:00"
"3085",1307,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:30-17:00"
"3086",1307,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","9:00-9:30","16:00-16:30"
"3087",1307,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:00-9:30","15:30-16:00"
"3088",1309,"PGRD","M","Semester 2 Canberra 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
"3089",1309,"PGRD","M","Semester 2 Canberra 2019","SEIT","Monday","8:00-8:30","17:30-18:00"
"3090",1309,"PGRD","M","Semester 2 Canberra 2019","SEIT","Thursday","8:00-8:30","15:00-15:30"
"3091",1309,"PGRD","M","Semester 2 Canberra 2019","SEIT","Wednesday","8:30-9:00","15:30-16:00"
"3092",1314,"PGRD","F","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:00-16:30"
"3093",1314,"PGRD","F","Semester 1 Canberra 2020","SEIT","Monday","9:30-10:00","16:30-17:00"
"3094",1314,"PGRD","F","Semester 1 Canberra 2020","SEIT","Thursday","8:30-9:00","16:00-16:30"
"3095",1314,"PGRD","F","Semester 1 Canberra 2020","SEIT","Tuesday","7:30-8:00","16:30-17:00"
"3096",1314,"PGRD","F","Semester 1 Canberra 2020","SEIT","Wednesday","7:30-8:00","16:00-16:30"
"3097",1320,"PGRD","M","Semester 1 Canberra 2020","HASS","Friday","8:30-9:00","15:30-16:00"
"3098",1320,"PGRD","M","Semester 1 Canberra 2020","HASS","Monday","9:00-9:30","15:30-16:00"
"3099",1320,"PGRD","M","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","16:30-17:00"
"3100",1320,"PGRD","M","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","16:30-17:00"
"3101",1321,"PGRD","F","Semester 1 Canberra 2020","HASS","Tuesday","8:30-9:00","16:00-16:30"
"3102",1321,"PGRD","F","Semester 1 Canberra 2020","HASS","Wednesday","8:00-8:30","15:00-15:30"
"3103",1322,"PGRD","M","Semester 1 Canberra 2020","BUS","Friday","8:30-9:00","16:00-16:30"
"3104",1322,"PGRD","M","Semester 1 Canberra 2020","BUS","Monday","8:30-9:00","16:00-16:30"
"3105",1322,"PGRD","M","Semester 1 Canberra 2020","BUS","Thursday","8:00-8:30","17:00-17:30"
