ID,JobTitle,FulltimeParttime,PositionTitle,AcademicProfessional,Level,School,Day,Entrance,Exit
297,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow - ACCS,Academic,A,BUS,Wednesday,8:00-8:30,16:30-17:00
298,ADFA Administrative,Full-Time,Space Systems Engineer,Professional,1,BUS,Friday,8:00-8:30,16:30-17:00
298,ADFA Administrative,Full-Time,Space Systems Engineer,Professional,1,BUS,Monday,9:00-9:30,17:00-17:30
298,ADFA Administrative,Full-Time,Space Systems Engineer,Professional,1,BUS,Tuesday,8:30-9:00,17:00-17:30
298,ADFA Administrative,Full-Time,Space Systems Engineer,Professional,1,BUS,Wednesday,8:30-9:00,16:30-17:00
299,Postdoctoral Fellow,Full-Time,Postdoc- Space Weather,Academic,A,BUS,Friday,8:30-9:00,16:30-17:00
299,Postdoctoral Fellow,Full-Time,Postdoc- Space Weather,Academic,A,BUS,Monday,8:30-9:00,16:00-16:30
299,Postdoctoral Fellow,Full-Time,Postdoc- Space Weather,Academic,A,BUS,Tuesday,8:00-8:30,16:30-17:00
300,Postdoctoral Fellow,Full-Time,Postdoc- Signal Processing,Academic,A,BUS,Monday,8:00-8:30,16:30-17:00
300,Postdoctoral Fellow,Full-Time,Postdoc- Signal Processing,Academic,A,BUS,Thursday,8:00-8:30,15:30-16:00
300,Postdoctoral Fellow,Full-Time,Postdoc- Signal Processing,Academic,A,BUS,Wednesday,8:30-9:00,16:30-17:00
301,Postdoctoral Fellow,Full-Time,Postdoc-Space Surveillance,Academic,A,BUS,Monday,8:00-8:30,16:30-17:00
301,Postdoctoral Fellow,Full-Time,Postdoc-Space Surveillance,Academic,A,BUS,Tuesday,8:30-9:00,16:30-17:00
301,Postdoctoral Fellow,Full-Time,Postdoc-Space Surveillance,Academic,A,BUS,Wednesday,8:00-8:30,16:30-17:00
302,ADFA Administrative,Part-Time,Senior Centre Administrator,Professional,4,BUS,Friday,8:30-9:00,15:00-15:30
302,ADFA Administrative,Part-Time,Senior Centre Administrator,Professional,4,BUS,Monday,8:00-8:30,15:30-16:00
302,ADFA Administrative,Part-Time,Senior Centre Administrator,Professional,4,BUS,Thursday,8:00-8:30,15:30-16:00
302,ADFA Administrative,Part-Time,Senior Centre Administrator,Professional,4,BUS,Wednesday,7:00-7:30,16:00-16:30
303,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,BUS,Friday,8:00-8:30,17:00-17:30
303,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,BUS,Monday,8:30-9:00,15:30-16:00
303,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,BUS,Thursday,8:30-9:00,16:30-17:00
303,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,BUS,Tuesday,8:00-8:30,16:00-16:30
303,ADFA Technical Staff,Full-Time,Technical Officer,Professional,2,BUS,Wednesday,8:00-8:30,16:30-17:00
304,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:30-9:00,16:00-16:30
304,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Thursday,8:00-8:30,16:30-17:00
304,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,8:30-9:00,16:30-17:00
304,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,7:30-8:00,15:30-16:00
305,ADFA Technical Staff,Full-Time,Software Engineer,Professional,3,BUS,Friday,8:00-8:30,17:00-17:30
305,ADFA Technical Staff,Full-Time,Software Engineer,Professional,3,BUS,Monday,7:00-7:30,16:30-17:00
305,ADFA Technical Staff,Full-Time,Software Engineer,Professional,3,BUS,Thursday,8:00-8:30,16:00-16:30
306,Associate Professor,Full-Time,Associate Professor,Academic,D,BUS,Friday,7:00-7:30,16:00-16:30
306,Associate Professor,Full-Time,Associate Professor,Academic,D,BUS,Monday,7:00-7:30,16:00-16:30
306,Associate Professor,Full-Time,Associate Professor,Academic,D,BUS,Thursday,8:30-9:00,17:00-17:30
306,Associate Professor,Full-Time,Associate Professor,Academic,D,BUS,Tuesday,8:30-9:00,16:00-16:30
306,Associate Professor,Full-Time,Associate Professor,Academic,D,BUS,Wednesday,9:30-10:00,16:30-17:00
307,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Friday,8:00-8:30,16:30-17:00
307,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Monday,8:00-8:30,16:00-16:30
307,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Thursday,8:30-9:00,15:30-16:00
307,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Tuesday,8:00-8:30,16:00-16:30
307,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,15:00-15:30
308,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Friday,8:30-9:00,16:30-17:00
308,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Monday,8:00-8:30,17:00-17:30
308,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Tuesday,9:00-9:30,16:30-17:00
308,Research Associate,Full-Time,Research Associate,Academic,A,BUS,Wednesday,8:00-8:30,15:30-16:00
309,ADFA Administrative,Part-Time,"Mgr. Laser, Safety & Comp.",Professional,3,SCI,Friday,8:00-8:30,16:00-16:30
309,ADFA Administrative,Part-Time,"Mgr. Laser, Safety & Comp.",Professional,3,SCI,Tuesday,8:30-9:00,16:30-17:00
309,ADFA Administrative,Part-Time,"Mgr. Laser, Safety & Comp.",Professional,3,SCI,Wednesday,8:00-8:30,16:00-16:30
310,Professor,Full-Time,Professor,Academic,E,SCI,Friday,8:00-8:30,16:30-17:00
310,Professor,Full-Time,Professor,Academic,E,SCI,Tuesday,9:00-9:30,16:30-17:00
310,Professor,Full-Time,Professor,Academic,E,SCI,Wednesday,8:00-8:30,16:30-17:00
311,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,SCI,Friday,8:00-8:30,16:00-16:30
311,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,SCI,Monday,8:00-8:30,16:00-16:30
311,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,SCI,Thursday,8:30-9:00,16:00-16:30
311,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,SCI,Tuesday,8:00-8:30,16:00-16:30
311,Director,Full-Time,"Director, UNSW Canberra Space",Academic,E,SCI,Wednesday,8:00-8:30,17:00-17:30
312,Director,Full-Time,Director of Int. Student Rec,Academic,E,SCI,Tuesday,8:00-8:30,16:00-16:30
313,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:30-17:00
313,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,SCI,Monday,8:30-9:00,16:00-16:30
313,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,SCI,Tuesday,7:30-8:00,16:00-16:30
313,Senior Lecturer,Full-Time,(Leave) Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,16:30-17:00
314,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Friday,8:30-9:00,16:00-16:30
314,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Monday,8:00-8:30,17:00-17:30
314,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Thursday,8:00-8:30,17:00-17:30
314,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Tuesday,7:30-8:00,16:00-16:30
314,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Wednesday,9:00-9:30,16:00-16:30
315,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,SCI,Monday,8:00-8:30,16:30-17:00
315,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,SCI,Thursday,8:30-9:00,16:00-16:30
315,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,SCI,Tuesday,8:30-9:00,15:30-16:00
315,ADFA Administrative,Full-Time,Senior Client Service Officer,Professional,6,SCI,Wednesday,8:00-8:30,16:30-17:00
316,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:00-16:30
316,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,16:00-16:30
316,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,17:30-18:00
316,Senior Lecturer,Part-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,16:00-16:30
317,ADFA Administrative,Full-Time,ACCS Centre Manager,Professional,7,SCI,Monday,8:30-9:00,16:30-17:00
317,ADFA Administrative,Full-Time,ACCS Centre Manager,Professional,7,SCI,Tuesday,8:00-8:30,16:30-17:00
318,ADFA Technical Staff,Full-Time,Professional Engineer,Professional,7,SCI,Friday,8:30-9:00,15:30-16:00
318,ADFA Technical Staff,Full-Time,Professional Engineer,Professional,7,SCI,Monday,8:30-9:00,15:30-16:00
319,Research Staff Level B,Full-Time,Research Associate,Academic,D,SCI,Friday,8:00-8:30,15:00-15:30
319,Research Staff Level B,Full-Time,Research Associate,Academic,D,SCI,Tuesday,8:30-9:00,17:30-18:00
319,Research Staff Level B,Full-Time,Research Associate,Academic,D,SCI,Wednesday,8:00-8:30,16:00-16:30
320,ADFA Administrative,Full-Time,Administration Manager,Professional,5,SCI,Friday,8:00-8:30,16:00-16:30
320,ADFA Administrative,Full-Time,Administration Manager,Professional,5,SCI,Monday,8:00-8:30,16:00-16:30
320,ADFA Administrative,Full-Time,Administration Manager,Professional,5,SCI,Thursday,8:00-8:30,16:30-17:00
320,ADFA Administrative,Full-Time,Administration Manager,Professional,5,SCI,Tuesday,8:30-9:00,15:00-15:30
320,ADFA Administrative,Full-Time,Administration Manager,Professional,5,SCI,Wednesday,8:30-9:00,15:30-16:00
321,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:00-16:30
321,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:30-9:00,16:00-16:30
321,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,15:00-15:30
321,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,15:30-16:00
321,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,15:30-16:00
322,Professor,Full-Time,Professor,Academic,E,SCI,Friday,8:30-9:00,16:00-16:30
322,Professor,Full-Time,Professor,Academic,E,SCI,Monday,8:00-8:30,16:00-16:30
322,Professor,Full-Time,Professor,Academic,E,SCI,Thursday,8:30-9:00,16:00-16:30
322,Professor,Full-Time,Professor,Academic,E,SCI,Tuesday,7:00-7:30,16:00-16:30
322,Professor,Full-Time,Professor,Academic,E,SCI,Wednesday,8:30-9:00,16:30-17:00
323,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Friday,8:30-9:00,16:30-17:00
323,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Monday,8:00-8:30,16:30-17:00
323,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Thursday,8:30-9:00,17:00-17:30
323,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Wednesday,8:30-9:00,16:00-16:30
324,ADFA Administrative,Full-Time,Client Service Officer,Professional,3,SCI,Friday,8:00-8:30,17:00-17:30
324,ADFA Administrative,Full-Time,Client Service Officer,Professional,3,SCI,Monday,8:00-8:30,16:00-16:30
324,ADFA Administrative,Full-Time,Client Service Officer,Professional,3,SCI,Thursday,8:30-9:00,17:00-17:30
324,ADFA Administrative,Full-Time,Client Service Officer,Professional,3,SCI,Tuesday,8:30-9:00,16:30-17:00
324,ADFA Administrative,Full-Time,Client Service Officer,Professional,3,SCI,Wednesday,8:00-8:30,16:00-16:30
325,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Friday,8:30-9:00,16:30-17:00
325,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,7:00-7:30,16:30-17:00
326,ADFA Technical Staff,Full-Time,Electronics Engineering Lead,Professional,5,SCI,Monday,8:30-9:00,16:30-17:00
326,ADFA Technical Staff,Full-Time,Electronics Engineering Lead,Professional,5,SCI,Thursday,8:00-8:30,16:30-17:00
326,ADFA Technical Staff,Full-Time,Electronics Engineering Lead,Professional,5,SCI,Tuesday,7:30-8:00,16:30-17:00
326,ADFA Technical Staff,Full-Time,Electronics Engineering Lead,Professional,5,SCI,Wednesday,8:30-9:00,15:30-16:00
327,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Friday,8:30-9:00,17:00-17:30
327,Associate Professor,Full-Time,Associate Professor,Academic,D,SCI,Tuesday,8:30-9:00,15:00-15:30
328,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,9:30-10:00,17:00-17:30
328,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:30-9:00,16:00-16:30
328,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,9:00-9:30,17:00-17:30
328,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,17:00-17:30
328,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:00-8:30,16:30-17:00
329,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Friday,8:30-9:00,16:30-17:00
329,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Monday,8:30-9:00,15:00-15:30
329,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Thursday,7:30-8:00,17:00-17:30
329,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Tuesday,8:00-8:30,16:30-17:00
329,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Wednesday,8:00-8:30,16:30-17:00
330,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Friday,8:00-8:30,17:00-17:30
330,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Monday,9:00-9:30,16:30-17:00
330,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Tuesday,8:00-8:30,16:00-16:30
330,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Wednesday,8:00-8:30,16:00-16:30
331,ADFA Technical Staff,Full-Time,Technical Officer Electronics,Professional,3,SCI,Monday,8:00-8:30,17:30-18:00
331,ADFA Technical Staff,Full-Time,Technical Officer Electronics,Professional,3,SCI,Thursday,9:30-10:00,17:00-17:30
331,ADFA Technical Staff,Full-Time,Technical Officer Electronics,Professional,3,SCI,Tuesday,8:30-9:00,16:30-17:00
331,ADFA Technical Staff,Full-Time,Technical Officer Electronics,Professional,3,SCI,Wednesday,8:00-8:30,16:30-17:00
332,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:00-8:30,16:00-16:30
332,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:00-8:30,16:00-16:30
332,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,16:30-17:00
332,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,9:00-9:30,17:00-17:30
333,Professor,Full-Time,Professor,Academic,E,SCI,Friday,8:00-8:30,16:00-16:30
333,Professor,Full-Time,Professor,Academic,E,SCI,Monday,8:00-8:30,16:30-17:00
333,Professor,Full-Time,Professor,Academic,E,SCI,Thursday,8:00-8:30,16:30-17:00
333,Professor,Full-Time,Professor,Academic,E,SCI,Tuesday,8:30-9:00,16:30-17:00
334,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Friday,8:30-9:00,16:30-17:00
334,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Monday,7:30-8:00,16:30-17:00
334,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Thursday,8:30-9:00,17:00-17:30
334,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Tuesday,8:00-8:30,16:30-17:00
335,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:00-8:30,16:30-17:00
335,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,17:00-17:30
335,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,16:00-16:30
336,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,4,SCI,Friday,8:00-8:30,16:30-17:00
336,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,4,SCI,Monday,8:00-8:30,16:30-17:00
336,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,4,SCI,Thursday,8:00-8:30,17:00-17:30
336,ADFA Administrative,Full-Time,Technical Officer - Electrical,Professional,4,SCI,Tuesday,8:30-9:00,16:30-17:00
337,ADFA Technical Staff,Full-Time,Senior Technical Specialist,Professional,4,SCI,Monday,8:00-8:30,15:30-16:00
337,ADFA Technical Staff,Full-Time,Senior Technical Specialist,Professional,4,SCI,Tuesday,8:00-8:30,17:00-17:30
338,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,SCI,Friday,8:30-9:00,16:00-16:30
338,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,SCI,Thursday,8:00-8:30,16:00-16:30
338,Deputy Head of School,Full-Time,Deputy Head (Teaching),Academic,D,SCI,Wednesday,8:30-9:00,16:30-17:00
339,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,15:00-15:30
339,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:00-16:30
339,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,17:00-17:30
340,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,15:30-16:00
340,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:00-8:30,16:30-17:00
340,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:30-9:00,16:00-16:30
341,Deputy Head of School,Full-Time,Deputy Head (Administration),Academic,D,SCI,Wednesday,8:00-8:30,17:00-17:30
342,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,SCI,Friday,9:00-9:30,17:30-18:00
342,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,6,SCI,Wednesday,8:00-8:30,16:00-16:30
343,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:30-17:00
343,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,9:00-9:30,16:00-16:30
343,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:00-8:30,17:30-18:00
343,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:00-8:30,15:00-15:30
344,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,SCI,Friday,8:00-8:30,16:30-17:00
344,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,SCI,Monday,8:30-9:00,17:00-17:30
344,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,SCI,Thursday,8:00-8:30,16:30-17:00
344,Scientia Fellow (Level D),Full-Time,Scientia Fellow,Academic,D,SCI,Wednesday,8:00-8:30,16:00-16:30
345,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Friday,8:00-8:30,16:30-17:00
345,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Monday,7:00-7:30,16:00-16:30
345,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Tuesday,8:30-9:00,16:30-17:00
346,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Monday,9:00-9:30,16:00-16:30
346,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Thursday,8:00-8:30,17:00-17:30
346,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:30-9:00,16:00-16:30
347,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Monday,8:00-8:30,16:00-16:30
347,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Wednesday,8:30-9:00,15:00-15:30
348,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:00-8:30,17:30-18:00
349,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Friday,9:30-10:00,16:30-17:00
349,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Monday,8:00-8:30,16:30-17:00
349,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Thursday,9:00-9:30,16:00-16:30
349,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Tuesday,8:00-8:30,16:00-16:30
349,Senior Research Associate,Full-Time,Senior Research Associate,Academic,A,SCI,Wednesday,8:30-9:00,16:00-16:30
350,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Friday,8:30-9:00,16:30-17:00
350,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Monday,8:00-8:30,16:00-16:30
350,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Thursday,8:30-9:00,15:00-15:30
350,Postdoctoral Fellow,Full-Time,Postdoctoral Fellow,Academic,A,SCI,Tuesday,8:00-8:30,17:00-17:30
351,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Friday,8:30-9:00,16:30-17:00
351,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:30-17:00
351,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,16:30-17:00
351,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,7:00-7:30,16:30-17:00
351,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:30-9:00,17:00-17:30
352,ADFA Administrative,Full-Time,Technical Officer,Professional,6,SCI,Friday,8:00-8:30,15:00-15:30
352,ADFA Administrative,Full-Time,Technical Officer,Professional,6,SCI,Wednesday,8:00-8:30,15:00-15:30
353,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Friday,8:00-8:30,17:00-17:30
353,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Thursday,8:30-9:00,16:30-17:00
353,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Tuesday,7:30-8:00,17:30-18:00
353,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Wednesday,8:00-8:30,16:00-16:30
354,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,7,SCI,Monday,8:00-8:30,16:30-17:00
354,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,7,SCI,Tuesday,8:00-8:30,16:30-17:00
354,ADFA Technical Staff,Full-Time,Space Systems Engineer,Professional,7,SCI,Wednesday,8:00-8:30,16:30-17:00
355,Professor,Full-Time,Professor,Academic,E,SCI,Thursday,8:00-8:30,16:30-17:00
355,Professor,Full-Time,Professor,Academic,E,SCI,Tuesday,7:30-8:00,17:00-17:30
356,Postdoctoral Fellow,Part-Time,Postdoc - Surrogate Modelling,Academic,A,SCI,Monday,8:30-9:00,17:00-17:30
357,Research Associate,Part-Time,Research Associate,Academic,A,SCI,Friday,8:30-9:00,16:00-16:30
357,Research Associate,Part-Time,Research Associate,Academic,A,SCI,Monday,8:00-8:30,16:30-17:00
357,Research Associate,Part-Time,Research Associate,Academic,A,SCI,Tuesday,8:30-9:00,16:30-17:00
357,Research Associate,Part-Time,Research Associate,Academic,A,SCI,Wednesday,9:30-10:00,17:00-17:30
358,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,SCI,Friday,8:30-9:00,16:00-16:30
358,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,SCI,Monday,9:00-9:30,16:30-17:00
358,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,SCI,Thursday,8:30-9:00,16:00-16:30
358,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,SCI,Tuesday,8:00-8:30,15:30-16:00
358,Research Staff Level B,Full-Time,Research Staff Level B,Academic,D,SCI,Wednesday,8:00-8:30,16:00-16:30
359,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Monday,8:30-9:00,16:00-16:30
359,ADFA Administrative,Full-Time,Client Service Officer,Professional,7,SCI,Wednesday,9:30-10:00,15:00-15:30
360,Professor,Full-Time,Professor,Academic,E,SCI,Friday,7:30-8:00,16:00-16:30
360,Professor,Full-Time,Professor,Academic,E,SCI,Thursday,8:30-9:00,15:30-16:00
360,Professor,Full-Time,Professor,Academic,E,SCI,Wednesday,8:00-8:30,16:30-17:00
361,Research Associate,Full-Time,Research Associate - Optical,Academic,A,SCI,Friday,8:30-9:00,16:00-16:30
361,Research Associate,Full-Time,Research Associate - Optical,Academic,A,SCI,Monday,8:00-8:30,16:30-17:00
361,Research Associate,Full-Time,Research Associate - Optical,Academic,A,SCI,Wednesday,8:00-8:30,16:00-16:30
362,ADFA Administrative,Full-Time,Project Support Officer,Professional,2,SCI,Tuesday,8:30-9:00,16:30-17:00
362,ADFA Administrative,Full-Time,Project Support Officer,Professional,2,SCI,Wednesday,8:30-9:00,17:00-17:30
363,Senior Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:00-8:30,17:00-17:30
363,Senior Research Associate,Full-Time,Research Associate,Academic,A,SCI,Wednesday,7:00-7:30,16:30-17:00
364,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Friday,8:00-8:30,17:00-17:30
364,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Monday,8:00-8:30,16:30-17:00
364,Lecturer,Full-Time,Lecturer,Academic,B,SCI,Thursday,8:00-8:30,16:30-17:00
365,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Monday,7:00-7:30,16:00-16:30
365,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Thursday,8:30-9:00,17:00-17:30
365,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:30-9:00,15:00-15:30
366,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Friday,8:30-9:00,16:00-16:30
366,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Thursday,8:00-8:30,17:00-17:30
366,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Tuesday,8:30-9:00,16:00-16:30
366,Research Associate,Full-Time,Research Staff Level A,Academic,A,SCI,Wednesday,8:30-9:00,16:30-17:00
367,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Friday,8:00-8:30,16:00-16:30
367,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Tuesday,8:30-9:00,17:30-18:00
367,Research Associate,Full-Time,Research Associate,Academic,A,SCI,Wednesday,9:30-10:00,16:30-17:00
368,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,16:00-16:30
368,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Thursday,8:30-9:00,17:30-18:00
368,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,8:00-8:30,16:00-16:30
368,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Wednesday,8:00-8:30,15:30-16:00
369,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Monday,8:00-8:30,17:00-17:30
369,Senior Lecturer,Full-Time,Senior Lecturer,Academic,C,SCI,Tuesday,9:00-9:30,16:30-17:00
370,ADFA Administrative,Full-Time,Electronics Engineer,Professional,3,SCI,Friday,7:30-8:00,17:30-18:00
370,ADFA Administrative,Full-Time,Electronics Engineer,Professional,3,SCI,Monday,8:30-9:00,16:30-17:00
370,ADFA Administrative,Full-Time,Electronics Engineer,Professional,3,SCI,Thursday,8:00-8:30,16:00-16:30
