"ID","Career","Gender","AdmitTerm","School","Day","Entrance","Exit"
841,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
841,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:30-17:00"
841,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","15:30-16:00"
841,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:00-16:30"
842,"PGRD","M","Semester 2 2018","SEIT","Monday","7:00-7:30","16:00-16:30"
842,"PGRD","M","Semester 2 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
842,"PGRD","M","Semester 2 2018","SEIT","Tuesday","8:30-9:00","15:00-15:30"
842,"PGRD","M","Semester 2 2018","SEIT","Wednesday","7:00-7:30","16:30-17:00"
843,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","15:30-16:00"
843,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:00-16:30"
844,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","9:30-10:00","16:00-16:30"
844,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","7:30-8:00","16:30-17:00"
844,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","9:00-9:30","15:00-15:30"
844,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
844,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","8:30-9:00","16:00-16:30"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","16:30-17:00"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","15:30-16:00"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Sunday","8:00-8:30","17:00-17:30"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","9:30-10:00","16:30-17:00"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","15:30-16:00"
845,"UGRD","M","Semester 1 Canberra 2019","SEIT","Wednesday","8:00-8:30","16:30-17:00"
846,"PGRD","M","Semester 1 2018","HASS","Tuesday","9:30-10:00","16:30-17:00"
847,"PGRD","M","Semester 2 2018","SEIT","Friday","8:30-9:00","15:30-16:00"
847,"PGRD","M","Semester 2 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
847,"PGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
847,"PGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
848,"PGRD","M","Semester 1 Canberra 2020","SEIT","Friday","8:30-9:00","16:30-17:00"
848,"PGRD","M","Semester 1 Canberra 2020","SEIT","Monday","8:00-8:30","16:30-17:00"
848,"PGRD","M","Semester 1 Canberra 2020","SEIT","Thursday","8:00-8:30","16:30-17:00"
848,"PGRD","M","Semester 1 Canberra 2020","SEIT","Tuesday","8:00-8:30","16:00-16:30"
848,"PGRD","M","Semester 1 Canberra 2020","SEIT","Wednesday","9:30-10:00","16:30-17:00"
849,"PGRD","F","Semester 1 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
849,"PGRD","F","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
849,"PGRD","F","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:00-16:30"
850,"PGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:30-17:00"
850,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","17:00-17:30"
850,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:30-16:00"
850,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","17:00-17:30"
851,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
851,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
851,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
851,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:30-17:00"
852,"PGRD","F","Semester 2 2018","BUS","Monday","8:30-9:00","16:00-16:30"
852,"PGRD","F","Semester 2 2018","BUS","Thursday","9:00-9:30","15:00-15:30"
852,"PGRD","F","Semester 2 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
853,"PGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
853,"PGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
853,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
853,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","15:30-16:00"
853,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
854,"UGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","17:30-18:00"
854,"UGRD","M","Semester 1 2018","SEIT","Monday","9:00-9:30","16:30-17:00"
854,"UGRD","M","Semester 1 2018","SEIT","Saturday","8:30-9:00","15:30-16:00"
854,"UGRD","M","Semester 1 2018","SEIT","Sunday","8:30-9:00","16:00-16:30"
854,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:30-17:00"
854,"UGRD","M","Semester 1 2018","SEIT","Tuesday","7:00-7:30","16:30-17:00"
854,"UGRD","M","Semester 1 2018","SEIT","Wednesday","9:00-9:30","16:30-17:00"
855,"UGRD","F","Semester 1 2018","HASS","Friday","8:00-8:30","16:00-16:30"
855,"UGRD","F","Semester 1 2018","HASS","Monday","8:30-9:00","15:00-15:30"
855,"UGRD","F","Semester 1 2018","HASS","Thursday","9:00-9:30","16:00-16:30"
855,"UGRD","F","Semester 1 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
855,"UGRD","F","Semester 1 2018","HASS","Wednesday","8:30-9:00","15:30-16:00"
856,"UGRD","M","Semester 2 2018","SCI","Friday","8:00-8:30","16:00-16:30"
856,"UGRD","M","Semester 2 2018","SCI","Monday","8:00-8:30","15:30-16:00"
856,"UGRD","M","Semester 2 2018","SCI","Thursday","8:30-9:00","15:30-16:00"
856,"UGRD","M","Semester 2 2018","SCI","Tuesday","8:30-9:00","15:30-16:00"
856,"UGRD","M","Semester 2 2018","SCI","Wednesday","8:00-8:30","16:00-16:30"
857,"UGRD","F","Semester 1 2018","BUS","Friday","8:30-9:00","15:00-15:30"
857,"UGRD","F","Semester 1 2018","BUS","Monday","8:30-9:00","16:30-17:00"
857,"UGRD","F","Semester 1 2018","BUS","Saturday","8:00-8:30","16:00-16:30"
857,"UGRD","F","Semester 1 2018","BUS","Sunday","8:30-9:00","16:00-16:30"
857,"UGRD","F","Semester 1 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
857,"UGRD","F","Semester 1 2018","BUS","Tuesday","8:30-9:00","17:30-18:00"
857,"UGRD","F","Semester 1 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
858,"UGRD","F","Semester 1 2018","HASS","Friday","7:00-7:30","16:00-16:30"
858,"UGRD","F","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
858,"UGRD","F","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
859,"UGRD","F","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","16:30-17:00"
859,"UGRD","F","Semester 1 Canberra 2019","HASS","Monday","8:30-9:00","16:00-16:30"
859,"UGRD","F","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","16:00-16:30"
859,"UGRD","F","Semester 1 Canberra 2019","HASS","Tuesday","8:00-8:30","17:30-18:00"
859,"UGRD","F","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:30-17:00"
860,"UGRD","F","Semester 1 Canberra 2019","BUS","Friday","8:30-9:00","15:30-16:00"
860,"UGRD","F","Semester 1 Canberra 2019","BUS","Monday","8:30-9:00","16:00-16:30"
860,"UGRD","F","Semester 1 Canberra 2019","BUS","Thursday","8:30-9:00","16:30-17:00"
860,"UGRD","F","Semester 1 Canberra 2019","BUS","Tuesday","8:00-8:30","16:00-16:30"
860,"UGRD","F","Semester 1 Canberra 2019","BUS","Wednesday","8:00-8:30","16:00-16:30"
861,"PGRD","F","Semester 1 2017","BUS","Friday","7:30-8:00","16:00-16:30"
861,"PGRD","F","Semester 1 2017","BUS","Monday","8:00-8:30","15:30-16:00"
861,"PGRD","F","Semester 1 2017","BUS","Tuesday","8:00-8:30","16:00-16:30"
862,"PGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","15:30-16:00"
862,"PGRD","M","Semester 1 2018","SEIT","Monday","7:30-8:00","16:00-16:30"
862,"PGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
862,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","15:00-15:30"
862,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
863,"PGRD","F","Semester 1 Canberra 2019","SEIT","Friday","8:30-9:00","16:00-16:30"
863,"PGRD","F","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","16:30-17:00"
863,"PGRD","F","Semester 1 Canberra 2019","SEIT","Tuesday","8:30-9:00","17:30-18:00"
864,"PGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:30-17:00"
864,"PGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","15:00-15:30"
864,"PGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","15:30-16:00"
864,"PGRD","M","Semester 1 2018","HASS","Tuesday","9:30-10:00","15:30-16:00"
864,"PGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","15:00-15:30"
865,"PGRD","F","Semester 1 2018","BUS","Monday","8:30-9:00","15:00-15:30"
865,"PGRD","F","Semester 1 2018","BUS","Thursday","8:30-9:00","15:00-15:30"
866,"PGRD","F","Semester 1 2018","HASS","Friday","9:00-9:30","16:30-17:00"
866,"PGRD","F","Semester 1 2018","HASS","Thursday","8:00-8:30","16:30-17:00"
866,"PGRD","F","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:30-17:00"
866,"PGRD","F","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
867,"UGRD","M","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","17:30-18:00"
867,"UGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:30-9:00","17:00-17:30"
867,"UGRD","M","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","16:00-16:30"
867,"UGRD","M","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:00-16:30"
868,"UGRD","F","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","16:30-17:00"
868,"UGRD","F","Semester 1 Canberra 2019","HASS","Monday","8:00-8:30","15:30-16:00"
868,"UGRD","F","Semester 1 Canberra 2019","HASS","Thursday","8:30-9:00","16:00-16:30"
868,"UGRD","F","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","17:30-18:00"
869,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","17:00-17:30"
869,"UGRD","M","Semester 1 2018","SEIT","Monday","7:30-8:00","16:00-16:30"
869,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:30-16:00"
869,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","17:00-17:30"
869,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","17:00-17:30"
870,"UGRD","M","Semester 1 Canberra 2019","BUS","Friday","8:00-8:30","16:00-16:30"
870,"UGRD","M","Semester 1 Canberra 2019","BUS","Monday","8:00-8:30","16:30-17:00"
870,"UGRD","M","Semester 1 Canberra 2019","BUS","Thursday","8:30-9:00","15:30-16:00"
870,"UGRD","M","Semester 1 Canberra 2019","BUS","Tuesday","8:30-9:00","16:00-16:30"
870,"UGRD","M","Semester 1 Canberra 2019","BUS","Wednesday","8:00-8:30","16:00-16:30"
871,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
871,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","15:00-15:30"
871,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","15:30-16:00"
871,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
871,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:30-17:00"
872,"UGRD","M","Semester 2 2018","HASS","Friday","8:30-9:00","17:30-18:00"
872,"UGRD","M","Semester 2 2018","HASS","Monday","8:00-8:30","15:30-16:00"
872,"UGRD","M","Semester 2 2018","HASS","Thursday","9:30-10:00","17:30-18:00"
872,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:30-9:00","15:30-16:00"
873,"PGRD","M","Semester 1 2018","BUS","Monday","8:00-8:30","15:00-15:30"
873,"PGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","15:30-16:00"
873,"PGRD","M","Semester 1 2018","BUS","Tuesday","8:30-9:00","16:30-17:00"
873,"PGRD","M","Semester 1 2018","BUS","Wednesday","8:30-9:00","15:30-16:00"
874,"PGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
874,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:00-16:30"
875,"PGRD","F","Semester 1 2018","SEIT","Monday","8:00-8:30","17:30-18:00"
875,"PGRD","F","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:30-17:00"
875,"PGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
876,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","15:30-16:00"
876,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
876,"UGRD","M","Semester 1 2018","SEIT","Thursday","9:00-9:30","17:30-18:00"
876,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
876,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:30-16:00"
877,"PGRD","F","Semester 1 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
877,"PGRD","F","Semester 1 2018","BUS","Tuesday","9:00-9:30","16:00-16:30"
877,"PGRD","F","Semester 1 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
878,"UGRD","M","Semester 2 Canberra 2019","HASS","Monday","9:00-9:30","16:00-16:30"
878,"UGRD","M","Semester 2 Canberra 2019","HASS","Thursday","8:30-9:00","15:00-15:30"
878,"UGRD","M","Semester 2 Canberra 2019","HASS","Tuesday","8:00-8:30","16:00-16:30"
878,"UGRD","M","Semester 2 Canberra 2019","HASS","Wednesday","8:30-9:00","16:30-17:00"
879,"UGRD","M","Semester 1 2018","BUS","Friday","9:00-9:30","16:00-16:30"
879,"UGRD","M","Semester 1 2018","BUS","Monday","8:00-8:30","17:30-18:00"
879,"UGRD","M","Semester 1 2018","BUS","Thursday","8:30-9:00","17:00-17:30"
879,"UGRD","M","Semester 1 2018","BUS","Tuesday","8:30-9:00","15:30-16:00"
879,"UGRD","M","Semester 1 2018","BUS","Wednesday","8:30-9:00","16:00-16:30"
880,"UGRD","F","Semester 1 2018","SEIT","Friday","8:30-9:00","17:30-18:00"
880,"UGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","16:00-16:30"
880,"UGRD","F","Semester 1 2018","SEIT","Sunday","8:30-9:00","16:00-16:30"
880,"UGRD","F","Semester 1 2018","SEIT","Thursday","8:30-9:00","15:00-15:30"
880,"UGRD","F","Semester 1 2018","SEIT","Tuesday","9:30-10:00","16:00-16:30"
880,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
881,"UGRD","F","Semester 2 2018","BUS","Friday","7:30-8:00","15:00-15:30"
881,"UGRD","F","Semester 2 2018","BUS","Thursday","7:00-7:30","16:30-17:00"
881,"UGRD","F","Semester 2 2018","BUS","Tuesday","8:00-8:30","15:30-16:00"
881,"UGRD","F","Semester 2 2018","BUS","Wednesday","8:00-8:30","16:00-16:30"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Friday","8:00-8:30","15:30-16:00"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Monday","7:30-8:00","17:30-18:00"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Saturday","8:30-9:00","16:00-16:30"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Sunday","8:30-9:00","16:00-16:30"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Thursday","8:00-8:30","17:00-17:30"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Tuesday","8:30-9:00","15:30-16:00"
882,"UGRD","F","Semester 1 Canberra 2019","HASS","Wednesday","8:00-8:30","16:30-17:00"
883,"UGRD","F","Semester 1 2018","BUS","Friday","8:00-8:30","17:30-18:00"
883,"UGRD","F","Semester 1 2018","BUS","Monday","8:30-9:00","15:30-16:00"
883,"UGRD","F","Semester 1 2018","BUS","Thursday","8:00-8:30","16:00-16:30"
883,"UGRD","F","Semester 1 2018","BUS","Tuesday","7:30-8:00","16:00-16:30"
883,"UGRD","F","Semester 1 2018","BUS","Wednesday","8:30-9:00","15:30-16:00"
884,"UGRD","M","Semester 1 Canberra 2019","HASS","Friday","9:00-9:30","17:30-18:00"
884,"UGRD","M","Semester 1 Canberra 2019","HASS","Monday","8:00-8:30","15:30-16:00"
884,"UGRD","M","Semester 1 Canberra 2019","HASS","Thursday","8:30-9:00","15:30-16:00"
884,"UGRD","M","Semester 1 Canberra 2019","HASS","Tuesday","8:30-9:00","16:00-16:30"
885,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:00-16:30"
885,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:30-17:00"
885,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","17:30-18:00"
885,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:00-16:30"
885,"UGRD","M","Semester 1 2018","HASS","Wednesday","7:00-7:30","16:00-16:30"
886,"UGRD","M","Semester 2 2018","HASS","Friday","8:00-8:30","15:30-16:00"
886,"UGRD","M","Semester 2 2018","HASS","Monday","8:30-9:00","15:30-16:00"
886,"UGRD","M","Semester 2 2018","HASS","Thursday","8:00-8:30","17:30-18:00"
886,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:00-8:30","16:00-16:30"
886,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:00-8:30","16:30-17:00"
887,"UGRD","F","Semester 1 Canberra 2019","BUS","Friday","8:30-9:00","16:30-17:00"
887,"UGRD","F","Semester 1 Canberra 2019","BUS","Monday","8:30-9:00","16:00-16:30"
887,"UGRD","F","Semester 1 Canberra 2019","BUS","Thursday","8:30-9:00","16:00-16:30"
887,"UGRD","F","Semester 1 Canberra 2019","BUS","Tuesday","8:00-8:30","16:00-16:30"
887,"UGRD","F","Semester 1 Canberra 2019","BUS","Wednesday","8:30-9:00","15:30-16:00"
888,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
888,"UGRD","M","Semester 1 2018","SEIT","Monday","8:30-9:00","15:00-15:30"
888,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:30-16:00"
888,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:30-17:00"
888,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:30-17:00"
889,"UGRD","M","Semester 1 Canberra 2019","SCI","Friday","7:00-7:30","16:00-16:30"
889,"UGRD","M","Semester 1 Canberra 2019","SCI","Monday","8:30-9:00","16:00-16:30"
889,"UGRD","M","Semester 1 Canberra 2019","SCI","Thursday","8:00-8:30","16:00-16:30"
889,"UGRD","M","Semester 1 Canberra 2019","SCI","Tuesday","9:00-9:30","17:00-17:30"
889,"UGRD","M","Semester 1 Canberra 2019","SCI","Wednesday","8:30-9:00","16:00-16:30"
890,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
890,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
890,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:00-8:30","15:00-15:30"
890,"UGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
890,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","16:00-16:30"
891,"UGRD","M","Semester 2 2018","HASS","Friday","8:30-9:00","17:00-17:30"
891,"UGRD","M","Semester 2 2018","HASS","Monday","8:00-8:30","15:00-15:30"
891,"UGRD","M","Semester 2 2018","HASS","Thursday","7:00-7:30","16:00-16:30"
891,"UGRD","M","Semester 2 2018","HASS","Tuesday","8:30-9:00","15:30-16:00"
891,"UGRD","M","Semester 2 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
892,"UGRD","M","Semester 1 2018","SEIT","Friday","8:30-9:00","15:30-16:00"
892,"UGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:30-17:00"
892,"UGRD","M","Semester 1 2018","SEIT","Thursday","8:30-9:00","17:00-17:30"
892,"UGRD","M","Semester 1 2018","SEIT","Tuesday","9:00-9:30","17:00-17:30"
892,"UGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:30-17:00"
893,"UGRD","F","Semester 1 2018","SEIT","Friday","8:30-9:00","15:00-15:30"
893,"UGRD","F","Semester 1 2018","SEIT","Monday","8:30-9:00","17:00-17:30"
893,"UGRD","F","Semester 1 2018","SEIT","Tuesday","8:00-8:30","15:30-16:00"
893,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:30-17:00"
895,"PGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","15:00-15:30"
895,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
895,"PGRD","M","Semester 1 2018","SEIT","Thursday","7:30-8:00","16:30-17:00"
895,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
895,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:00-8:30","15:00-15:30"
896,"PGRD","M","Semester 1 2018","SEIT","Friday","8:00-8:30","16:30-17:00"
896,"PGRD","M","Semester 1 2018","SEIT","Monday","8:00-8:30","15:30-16:00"
896,"PGRD","M","Semester 1 2018","SEIT","Thursday","7:30-8:00","16:30-17:00"
896,"PGRD","M","Semester 1 2018","SEIT","Tuesday","8:30-9:00","16:00-16:30"
896,"PGRD","M","Semester 1 2018","SEIT","Wednesday","8:30-9:00","16:30-17:00"
897,"PGRD","M","Semester 2 2018","SEIT","Friday","8:00-8:30","16:00-16:30"
897,"PGRD","M","Semester 2 2018","SEIT","Thursday","8:00-8:30","15:00-15:30"
897,"PGRD","M","Semester 2 2018","SEIT","Tuesday","8:00-8:30","16:00-16:30"
897,"PGRD","M","Semester 2 2018","SEIT","Wednesday","8:30-9:00","15:30-16:00"
898,"PGRD","M","Semester 1 2018","HASS","Friday","9:00-9:30","15:30-16:00"
898,"PGRD","M","Semester 1 2018","HASS","Monday","8:30-9:00","17:00-17:30"
898,"PGRD","M","Semester 1 2018","HASS","Thursday","8:30-9:00","15:30-16:00"
898,"PGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","15:00-15:30"
899,"PGRD","M","Semester 1 2018","HASS","Tuesday","8:30-9:00","16:30-17:00"
900,"PGRD","F","Semester 1 2018","BUS","Monday","8:30-9:00","16:00-16:30"
900,"PGRD","F","Semester 1 2018","BUS","Thursday","8:00-8:30","16:30-17:00"
900,"PGRD","F","Semester 1 2018","BUS","Tuesday","8:30-9:00","15:00-15:30"
900,"PGRD","F","Semester 1 2018","BUS","Wednesday","8:30-9:00","15:00-15:30"
901,"UGRD","M","Semester 1 2018","HASS","Friday","8:00-8:30","16:30-17:00"
901,"UGRD","M","Semester 1 2018","HASS","Monday","8:00-8:30","16:00-16:30"
901,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","15:30-16:00"
901,"UGRD","M","Semester 1 2018","HASS","Tuesday","8:00-8:30","15:00-15:30"
901,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:00-8:30","16:00-16:30"
902,"UGRD","F","Semester 1 2018","SEIT","Friday","8:30-9:00","16:00-16:30"
902,"UGRD","F","Semester 1 2018","SEIT","Monday","8:00-8:30","16:00-16:30"
902,"UGRD","F","Semester 1 2018","SEIT","Thursday","8:00-8:30","16:00-16:30"
902,"UGRD","F","Semester 1 2018","SEIT","Tuesday","8:00-8:30","15:30-16:00"
902,"UGRD","F","Semester 1 2018","SEIT","Wednesday","8:30-9:00","17:30-18:00"
903,"UGRD","M","Semester 1 2018","HASS","Friday","8:30-9:00","16:00-16:30"
903,"UGRD","M","Semester 1 2018","HASS","Monday","8:30-9:00","17:30-18:00"
903,"UGRD","M","Semester 1 2018","HASS","Thursday","8:00-8:30","16:00-16:30"
903,"UGRD","M","Semester 1 2018","HASS","Tuesday","9:00-9:30","15:00-15:30"
903,"UGRD","M","Semester 1 2018","HASS","Wednesday","8:30-9:00","16:00-16:30"
904,"UGRD","F","Semester 1 2018","SCI","Friday","8:00-8:30","16:00-16:30"
904,"UGRD","F","Semester 1 2018","SCI","Monday","8:00-8:30","16:30-17:00"
904,"UGRD","F","Semester 1 2018","SCI","Thursday","8:00-8:30","16:30-17:00"
905,"UGRD","M","Semester 1 Canberra 2019","SEIT","Friday","8:00-8:30","17:00-17:30"
905,"UGRD","M","Semester 1 Canberra 2019","SEIT","Monday","8:30-9:00","17:30-18:00"
905,"UGRD","M","Semester 1 Canberra 2019","SEIT","Thursday","8:30-9:00","16:30-17:00"
905,"UGRD","M","Semester 1 Canberra 2019","SEIT","Tuesday","8:00-8:30","15:30-16:00"
